use_policy,architecture,hidden_layers,parameters,n_input,seed,fold,battery_id,rmse,mae
True,hidden_8,8,570,14,20260816,3,7,0.0009299082602878978,0.000716556329280138
True,hidden_8,8,570,14,20260816,3,8,0.004280798304410053,0.003706092946231365
True,hidden_8,8,570,14,20260816,3,23,0.0004218856841514283,0.00032599567202851176
True,hidden_8,8,570,14,20260816,3,26,0.00017277720018340242,0.00012017846165690571
True,hidden_8,8,570,14,20260816,3,33,8.985272192319979e-05,7.4406860221643e-05
True,hidden_8,8,570,14,20260816,3,34,7.855875222545258e-05,5.86521637160331e-05
True,hidden_8,8,570,14,20260816,3,35,0.0006438821595497333,0.0006090915412642062
True,hidden_8,8,570,14,20260816,3,37,0.00023557698869714513,0.00020060062524862587
True,hidden_8,8,570,14,20260816,4,4,0.002266941824088652,0.0018177307210862637
True,hidden_8,8,570,14,20260816,4,15,0.00028171546267913446,0.00020750284602399915
True,hidden_8,8,570,14,20260816,4,19,5.2599509673787016e-05,4.4126511056674644e-05
True,hidden_8,8,570,14,20260816,4,27,0.00013517933962401188,0.00010439634206704795
True,hidden_8,8,570,14,20260816,4,29,0.0002515274907404552,0.00023201346630230546
True,hidden_8,8,570,14,20260816,4,43,0.0003789145043336847,0.00032058716169558465
True,hidden_8,8,570,14,20260816,4,44,0.00022868605805057227,0.00017907499568536878
True,hidden_8,8,570,14,20260816,4,48,0.0001430590013990477,0.00011177897249581292
True,hidden_8,8,570,14,20260816,5,18,0.00011455683996225701,9.056329872692004e-05
True,hidden_8,8,570,14,20260816,5,21,8.057810596935493e-05,6.711363676004112e-05
True,hidden_8,8,570,14,20260816,5,28,0.00012669923114656183,9.858250268734992e-05
True,hidden_8,8,570,14,20260816,5,31,0.0003842116696768509,0.00030060054268687963
True,hidden_8,8,570,14,20260816,5,32,0.00017758926590525712,0.00012399196566548198
True,hidden_8,8,570,14,20260816,5,36,0.0001520556194543929,0.00013069510168861598
True,hidden_8,8,570,14,20260816,5,39,0.00019017646306251294,0.0001409292162861675
True,hidden_8,8,570,14,20260816,5,46,0.002717742408307763,0.0023802362848073244
True,hidden_8,8,570,14,20260817,1,1,0.002623205896231855,0.0019155085319653153
True,hidden_8,8,570,14,20260817,1,6,0.0007147210427293822,0.0005022466066293418
True,hidden_8,8,570,14,20260817,1,12,0.0001705493563882662,0.00015911340597085655
True,hidden_8,8,570,14,20260817,1,13,7.240808028167108e-05,5.948185935267247e-05
True,hidden_8,8,570,14,20260817,1,20,8.762242632567297e-05,8.0894234997686e-05
True,hidden_8,8,570,14,20260817,1,22,0.00021998525677131817,0.00018090367666445673
True,hidden_8,8,570,14,20260817,1,47,0.00034540212281419276,0.00028649449814110994
True,hidden_8,8,570,14,20260817,1,49,0.00038956226061572804,0.0003147375537082553
True,hidden_8,8,570,14,20260817,2,3,0.0035997360226245256,0.003140448359772563
True,hidden_8,8,570,14,20260817,2,17,0.00026386301019300283,0.0002352404553676024
True,hidden_8,8,570,14,20260817,2,30,0.0007031550420135582,0.0006585001829080284
True,hidden_8,8,570,14,20260817,2,38,0.00020799682821885873,0.00015301108942367136
True,hidden_8,8,570,14,20260817,2,40,6.439357115926721e-05,4.407763481140137e-05
True,hidden_8,8,570,14,20260817,2,41,0.00043028306970016426,0.0003498518490232527
True,hidden_8,8,570,14,20260817,2,42,0.00014199703607522762,0.00010918021143879741
True,hidden_8,8,570,14,20260817,2,45,0.00016557997597259748,0.00014299988106358796
True,hidden_8,8,570,14,20260817,3,7,0.0015516194669814398,0.0013353026006370783
True,hidden_8,8,570,14,20260817,3,8,0.0018438456851540283,0.0013993311440572143
True,hidden_8,8,570,14,20260817,3,23,0.00011398559272139626,0.00010577082866802812
True,hidden_8,8,570,14,20260817,3,26,0.0006658967958870454,0.0005322790239006281
True,hidden_8,8,570,14,20260817,3,33,0.00020235287944128064,0.00016914606385398656
True,hidden_8,8,570,14,20260817,3,34,7.380641862347924e-05,4.951953815179877e-05
True,hidden_8,8,570,14,20260817,3,35,0.000751987732573819,0.0007215309306047857
True,hidden_8,8,570,14,20260817,3,37,0.000231529944288879,0.0002049517643172294
True,hidden_8,8,570,14,20260817,4,4,0.00042100527272077116,0.00036953212111257017
True,hidden_8,8,570,14,20260817,4,15,0.00029805879380626836,0.00022447347873821855
True,hidden_8,8,570,14,20260817,4,19,8.067834356671383e-05,7.03918922226876e-05
True,hidden_8,8,570,14,20260817,4,27,8.10207171891008e-05,7.140159868868068e-05
True,hidden_8,8,570,14,20260817,4,29,0.0002616100890355876,0.00023999213590286672
True,hidden_8,8,570,14,20260817,4,43,0.0002810871251024464,0.00023971796326804906
True,hidden_8,8,570,14,20260817,4,44,0.00015606002551842973,0.00012727738067042083
True,hidden_8,8,570,14,20260817,4,48,0.0003596077197367078,0.00029304384952411056
True,hidden_8,8,570,14,20260817,5,18,7.511750291869812e-05,5.76460370211862e-05
True,hidden_8,8,570,14,20260817,5,21,9.680389789119507e-05,7.978081703186035e-05
True,hidden_8,8,570,14,20260817,5,28,6.781469181515021e-05,5.8244466345058754e-05
True,hidden_8,8,570,14,20260817,5,31,0.00028172676190846903,0.00021483778255060315
True,hidden_8,8,570,14,20260817,5,32,0.00018863384134067037,0.00011584401363506913
True,hidden_8,8,570,14,20260817,5,36,8.853101785693414e-05,7.330298103624955e-05
True,hidden_8,8,570,14,20260817,5,39,0.0002075804814704901,0.00016532778681721538
True,hidden_8,8,570,14,20260817,5,46,0.0011071272152466138,0.0009850072674453259
True,hidden_16,16,1090,14,20260815,1,1,0.0024494293563399015,0.001747785834595561
True,hidden_16,16,1090,14,20260815,1,6,0.00038618470782505234,0.00034114718437194824
True,hidden_16,16,1090,14,20260815,1,12,0.00011881877967176858,0.00010608792217681184
True,hidden_16,16,1090,14,20260815,1,13,9.247210661789393e-05,8.419751975452527e-05
True,hidden_16,16,1090,14,20260815,1,20,0.00016750372961491961,0.0001567518775118515
True,hidden_16,16,1090,14,20260815,1,22,0.0001531056018742608,0.0001232814829563722
True,hidden_16,16,1090,14,20260815,1,47,9.752487042669945e-05,8.296132000396028e-05
True,hidden_16,16,1090,14,20260815,1,49,0.0002150809800243677,0.00017801523790694773
True,hidden_16,16,1090,14,20260815,2,3,0.00389825911161697,0.0033911645878106356
True,hidden_16,16,1090,14,20260815,2,17,0.0002544110436952514,0.00022815942065790296
True,hidden_16,16,1090,14,20260815,2,30,0.0007206742165435662,0.0006608343101106584
True,hidden_16,16,1090,14,20260815,2,38,0.0001047749419281433,8.298516331706196e-05
True,hidden_16,16,1090,14,20260815,2,40,4.545275529886609e-05,3.981351983384229e-05
True,hidden_16,16,1090,14,20260815,2,41,0.00033631413629829035,0.00024783849949017167
True,hidden_16,16,1090,14,20260815,2,42,0.00011272590461291152,9.701847739052027e-05
True,hidden_16,16,1090,14,20260815,2,45,0.00011912001679465163,9.598970063962042e-05
True,hidden_16,16,1090,14,20260815,3,7,0.0013815035728063179,0.0011802982771769166
True,hidden_16,16,1090,14,20260815,3,8,0.0021622867475532656,0.0018384194700047374
True,hidden_16,16,1090,14,20260815,3,23,8.980695341229589e-05,7.57634625188075e-05
True,hidden_16,16,1090,14,20260815,3,26,0.00039103223698311036,0.0003203904489055276
True,hidden_16,16,1090,14,20260815,3,33,0.0001475515238708745,0.00011728048411896452
True,hidden_16,16,1090,14,20260815,3,34,0.00012664020610081078,8.996247925097123e-05
True,hidden_16,16,1090,14,20260815,3,35,0.0010177586769382237,0.0008907818701118231
True,hidden_16,16,1090,14,20260815,3,37,0.0003791194276838551,0.0003225481486879289
True,hidden_16,16,1090,14,20260815,4,4,0.0017245801215575493,0.0014150369679555297
True,hidden_16,16,1090,14,20260815,4,15,0.00029026946732962813,0.00021357060177251697
True,hidden_16,16,1090,14,20260815,4,19,6.779507928829355e-05,5.711197809432633e-05
True,hidden_16,16,1090,14,20260815,4,27,6.564912168342174e-05,5.314349982654676e-05
True,hidden_16,16,1090,14,20260815,4,29,0.00017753229188056843,0.0001582193362992257
True,hidden_16,16,1090,14,20260815,4,43,0.00045176403019224265,0.00038511515595018864
True,hidden_16,16,1090,14,20260815,4,44,0.0002590609176731661,0.0001993155456148088
True,hidden_16,16,1090,14,20260815,4,48,0.00014963499447340678,0.00012044310278724879
True,hidden_16,16,1090,14,20260815,5,18,0.0001324605246788858,0.00010385155474068597
True,hidden_16,16,1090,14,20260815,5,21,0.00017660622896139194,0.0001447737158741802
True,hidden_16,16,1090,14,20260815,5,28,0.00011833806111692889,9.295105701312423e-05
True,hidden_16,16,1090,14,20260815,5,31,0.00020628615590734863,0.0001561772805871442
True,hidden_16,16,1090,14,20260815,5,32,0.0001018096798531466,7.495045429095626e-05
True,hidden_16,16,1090,14,20260815,5,36,0.0002399553081887106,0.00020605564350262284
True,hidden_16,16,1090,14,20260815,5,39,0.00016209269723593584,0.00012868046178482473
True,hidden_16,16,1090,14,20260815,5,46,0.0008974367318383975,0.0008131277281790972
True,hidden_16,16,1090,14,20260816,1,1,0.002334158266787861,0.0016631805337965488
True,hidden_16,16,1090,14,20260816,1,6,0.00038456541737727593,0.00033867955789901316
True,hidden_16,16,1090,14,20260816,1,12,7.354864175189743e-05,6.271004531299695e-05
True,hidden_16,16,1090,14,20260816,1,13,0.00011544688459009878,0.00010077953629661351
True,hidden_16,16,1090,14,20260816,1,20,0.0002215419014083254,0.00020432472229003906
True,hidden_16,16,1090,14,20260816,1,22,0.00013867469267839525,0.00011425971752032638
True,hidden_16,16,1090,14,20260816,1,47,9.525916447140774e-05,8.079648250713944e-05
True,hidden_16,16,1090,14,20260816,1,49,0.00028441462850772945,0.00022650003666058183
True,hidden_16,16,1090,14,20260816,2,3,0.003633122537274014,0.003112672595307231
True,hidden_16,16,1090,14,20260816,2,17,0.0002694014556278935,0.00024410366313531995
True,hidden_16,16,1090,14,20260816,2,30,0.00034258099236422594,0.0003202807856723666
True,hidden_16,16,1090,14,20260816,2,38,0.00017913803888171194,0.00012922048335894942
True,hidden_16,16,1090,14,20260816,2,40,5.059521146064499e-05,4.302382512832992e-05
True,hidden_16,16,1090,14,20260816,2,41,0.00027410745920386444,0.00018629551050253212
True,hidden_16,16,1090,14,20260816,2,42,0.00019146885125559263,0.00016355991829186678
True,hidden_16,16,1090,14,20260816,2,45,6.261087059454879e-05,5.603194222203456e-05
True,hidden_16,16,1090,14,20260816,3,7,0.0015928109153021523,0.0013180053792893887
True,hidden_16,16,1090,14,20260816,3,8,0.0025089710443904224,0.002034320728853345
True,hidden_16,16,1090,14,20260816,3,23,8.646141684120986e-05,6.666064291493967e-05
True,hidden_16,16,1090,14,20260816,3,26,0.0006740971536020054,0.0005438518710434437
True,hidden_16,16,1090,14,20260816,3,33,0.00029315059832368015,0.0002406859421171248
True,hidden_16,16,1090,14,20260816,3,34,0.0002035361340502772,0.00015676618204452097
True,hidden_16,16,1090,14,20260816,3,35,0.0007558152873365381,0.0007088267593644559
True,hidden_16,16,1090,14,20260816,3,37,0.00033551833093370967,0.0002938950201496482
True,hidden_16,16,1090,14,20260816,4,4,0.0012072560591139556,0.0009223640081472695
True,hidden_16,16,1090,14,20260816,4,15,0.0002497063161907579,0.00018384933355264366
True,hidden_16,16,1090,14,20260816,4,19,5.1254300127642974e-05,4.182696284260601e-05
True,hidden_16,16,1090,14,20260816,4,27,7.995277158360682e-05,7.214784272946417e-05
True,hidden_16,16,1090,14,20260816,4,29,0.00023447247554918537,0.00021141767501831055
True,hidden_16,16,1090,14,20260816,4,43,0.0002967240626869307,0.0002487623714841902
True,hidden_16,16,1090,14,20260816,4,44,0.0002022301625488053,0.00015458822599612176
True,hidden_16,16,1090,14,20260816,4,48,0.00014814843272072578,0.00011891484609805048
True,hidden_16,16,1090,14,20260816,5,18,0.00013234041977171256,0.00010349988588131964
True,hidden_16,16,1090,14,20260816,5,21,6.379876783677546e-05,4.773259206558578e-05
True,hidden_16,16,1090,14,20260816,5,28,0.00020012135879876242,0.00015731454186607152
True,hidden_16,16,1090,14,20260816,5,31,0.00016799952162344504,0.00013104677782393992
True,hidden_16,16,1090,14,20260816,5,32,0.00011500088327848569,7.042765355436131e-05
True,hidden_16,16,1090,14,20260816,5,36,0.00019252843708895202,0.0001729834038997069
True,hidden_16,16,1090,14,20260816,5,39,0.0001451561570903944,0.00011294484284007922
True,hidden_16,16,1090,14,20260816,5,46,0.001087569600864118,0.0009540498140268028
True,hidden_16,16,1090,14,20260817,1,1,0.0024357401207380567,0.001749774208292365
True,hidden_16,16,1090,14,20260817,1,6,0.0006844672074421039,0.0004963863175362349
True,hidden_16,16,1090,14,20260817,1,12,0.00010903959092796907,7.667898898944259e-05
True,hidden_16,16,1090,14,20260817,1,13,9.046762863545851e-05,8.061051630647853e-05
True,hidden_16,16,1090,14,20260817,1,20,0.0002423842795561176,0.00022067903773859143
True,hidden_16,16,1090,14,20260817,1,22,0.00016038012841480424,0.0001327192730968818
True,hidden_16,16,1090,14,20260817,1,47,0.00010970391127559852,9.417653200216591e-05
True,hidden_16,16,1090,14,20260817,1,49,0.00035235983357811333,0.0002787029661703855
True,hidden_16,16,1090,14,20260817,2,3,0.003161330962308705,0.002722077304497361
True,hidden_16,16,1090,14,20260817,2,17,0.00044170061322262866,0.0003899514558725059
True,hidden_16,16,1090,14,20260817,2,30,0.0004888418172432727,0.0004319667932577431
True,hidden_16,16,1090,14,20260817,2,38,0.0001430568035815549,8.914351201383397e-05
True,hidden_16,16,1090,14,20260817,2,40,5.363198479467441e-05,4.250407073413953e-05
True,hidden_16,16,1090,14,20260817,2,41,0.0001337268429274266,0.00011242270556977019
True,hidden_16,16,1090,14,20260817,2,42,0.00023483436560175428,0.00019151211017742753
True,hidden_16,16,1090,14,20260817,2,45,0.0001080168267367175,7.305264443857595e-05
True,hidden_16,16,1090,14,20260817,3,7,0.0017260414426286978,0.0014344167429953814
True,hidden_16,16,1090,14,20260817,3,8,0.0013293582861314,0.0010429286630824208
True,hidden_16,16,1090,14,20260817,3,23,5.6083510896903117e-05,4.60469709651079e-05
True,hidden_16,16,1090,14,20260817,3,26,0.000648781332596068,0.0005328762345016003
True,hidden_16,16,1090,14,20260817,3,33,0.00010813634589703809,8.845567936077714e-05
True,hidden_16,16,1090,14,20260817,3,34,9.08890167549935e-05,7.231712515931576e-05
True,hidden_16,16,1090,14,20260817,3,35,0.001137968955884403,0.00103712675627321
True,hidden_16,16,1090,14,20260817,3,37,0.0002506617617716357,0.0002135229151463136
True,hidden_16,16,1090,14,20260817,4,4,0.00045410760043440834,0.00037703156704083085
True,hidden_16,16,1090,14,20260817,4,15,0.0002692820169445126,0.00020142436551395804
True,hidden_16,16,1090,14,20260817,4,19,5.753213290876353e-05,5.180120570003055e-05
True,hidden_16,16,1090,14,20260817,4,27,8.607176167103992e-05,6.62767852190882e-05
True,hidden_16,16,1090,14,20260817,4,29,0.00020470809795406278,0.0001880061608972028
True,hidden_16,16,1090,14,20260817,4,43,0.0003169933935946398,0.000266277784248814
True,hidden_16,16,1090,14,20260817,4,44,8.852085445422722e-05,7.295369869098067e-05
True,hidden_16,16,1090,14,20260817,4,48,0.0001199021618328273,9.021758887683973e-05
True,hidden_16,16,1090,14,20260817,5,18,0.00020891243482147687,0.00016994834004435688
True,hidden_16,16,1090,14,20260817,5,21,8.200350674797974e-05,6.814002699684352e-05
True,hidden_16,16,1090,14,20260817,5,28,6.999850566491237e-05,5.593180685536936e-05
True,hidden_16,16,1090,14,20260817,5,31,0.00014292625846665791,0.00011528014874784276
True,hidden_16,16,1090,14,20260817,5,32,6.990352782279908e-05,6.494641274912283e-05
True,hidden_16,16,1090,14,20260817,5,36,0.0002544506717557413,0.00022081493807490915
True,hidden_16,16,1090,14,20260817,5,39,0.000228623752884528,0.00017935634241439402
True,hidden_16,16,1090,14,20260817,5,46,0.0012981912430745709,0.0011155987158417702
True,hidden_16_8,16-8,826,14,20260815,1,1,0.0020082784790331756,0.0014212930109351873
True,hidden_16_8,16-8,826,14,20260815,1,6,0.0001513583759368064,0.00010722756269387901
True,hidden_16_8,16-8,826,14,20260815,1,12,0.0002078988221829757,0.00020190000941511244
True,hidden_16_8,16-8,826,14,20260815,1,13,0.00011895480783902804,0.00010827660298673436
True,hidden_16_8,16-8,826,14,20260815,1,20,0.00019589805315238355,0.00018736958736553788
True,hidden_16_8,16-8,826,14,20260815,1,22,0.00019791556030437243,0.00016864895587787032
True,hidden_16_8,16-8,826,14,20260815,1,47,0.00036445030845423903,0.00031390905496664345
True,hidden_16_8,16-8,826,14,20260815,1,49,0.00030059374648186204,0.00025983332307077944
True,hidden_16_8,16-8,826,14,20260815,2,3,0.0033551676125641,0.002943555125966668
True,hidden_16_8,16-8,826,14,20260815,2,17,0.0004391506974595793,0.00038683295133523643
True,hidden_16_8,16-8,826,14,20260815,2,30,0.0007069660860123409,0.0006554818246513605
True,hidden_16_8,16-8,826,14,20260815,2,38,7.774219274470712e-05,6.026148912496865e-05
True,hidden_16_8,16-8,826,14,20260815,2,40,0.00011997654365941229,9.91725901258178e-05
True,hidden_16_8,16-8,826,14,20260815,2,41,0.00011024712904604878,9.190082346322015e-05
True,hidden_16_8,16-8,826,14,20260815,2,42,0.00022707250545030784,0.00018551229732111096
True,hidden_16_8,16-8,826,14,20260815,2,45,5.579804425461383e-05,4.450797860044986e-05
True,hidden_16_8,16-8,826,14,20260815,3,7,0.0015034500167021593,0.0012645662063732743
True,hidden_16_8,16-8,826,14,20260815,3,8,0.0013319786901094673,0.0009953284170478582
True,hidden_16_8,16-8,826,14,20260815,3,23,0.0002531719197210998,0.00023446678824257106
True,hidden_16_8,16-8,826,14,20260815,3,26,0.00030238045494181023,0.0002546489122323692
True,hidden_16_8,16-8,826,14,20260815,3,33,6.805233556664429e-05,5.479693572851829e-05
True,hidden_16_8,16-8,826,14,20260815,3,34,0.0001260631261968593,7.397770968964323e-05
True,hidden_16_8,16-8,826,14,20260815,3,35,0.0007462608546869854,0.0007039963966235518
True,hidden_16_8,16-8,826,14,20260815,3,37,0.0002471325881205231,0.00020760894403792918
True,hidden_16_8,16-8,826,14,20260815,4,4,0.0015348568189608803,0.001214010757394135
True,hidden_16_8,16-8,826,14,20260815,4,15,0.0003213168150276176,0.0002477919915691018
True,hidden_16_8,16-8,826,14,20260815,4,19,0.0001349723919265622,0.00011370181891834363
True,hidden_16_8,16-8,826,14,20260815,4,27,0.00014085627476154478,0.00012503504694905132
True,hidden_16_8,16-8,826,14,20260815,4,29,0.0002435151756120179,0.0002254080754937604
True,hidden_16_8,16-8,826,14,20260815,4,43,0.0002653357383641686,0.00022793412790633738
True,hidden_16_8,16-8,826,14,20260815,4,44,4.7000553745601656e-05,4.00042517867405e-05
True,hidden_16_8,16-8,826,14,20260815,4,48,0.0001643360427481521,0.00013395785936154425
True,hidden_16_8,16-8,826,14,20260815,5,18,0.00046310714725878344,0.0003735089267138392
True,hidden_16_8,16-8,826,14,20260815,5,21,5.137123399576533e-05,4.5284032239578664e-05
True,hidden_16_8,16-8,826,14,20260815,5,28,6.928415039554344e-05,5.748033436248079e-05
True,hidden_16_8,16-8,826,14,20260815,5,31,0.0001520538963078274,0.00011772036668844521
True,hidden_16_8,16-8,826,14,20260815,5,32,8.265659473628695e-05,6.977796874707565e-05
True,hidden_16_8,16-8,826,14,20260815,5,36,0.00025913289149365616,0.00023109673929866403
True,hidden_16_8,16-8,826,14,20260815,5,39,0.00010837466507102268,8.552670624339953e-05
True,hidden_16_8,16-8,826,14,20260815,5,46,0.0006302798853042882,0.0005332588916644454
True,hidden_16_8,16-8,826,14,20260816,1,1,0.002281210394506684,0.0016097485786303878
True,hidden_16_8,16-8,826,14,20260816,1,6,0.0008913353752833491,0.000714693043846637
True,hidden_16_8,16-8,826,14,20260816,1,12,0.00010618851015778796,9.001851140055805e-05
True,hidden_16_8,16-8,826,14,20260816,1,13,7.35507006927199e-05,5.4304600780596957e-05
True,hidden_16_8,16-8,826,14,20260816,1,20,0.000410977582971449,0.00037039993912912905
True,hidden_16_8,16-8,826,14,20260816,1,22,0.00028758703113129194,0.0002349901187699288
True,hidden_16_8,16-8,826,14,20260816,1,47,0.000383308160397716,0.0003239965299144387
True,hidden_16_8,16-8,826,14,20260816,1,49,0.00046622846108785015,0.0003851127694360912
True,hidden_16_8,16-8,826,14,20260816,2,3,0.002790655401104211,0.002399657852947712
True,hidden_16_8,16-8,826,14,20260816,2,17,0.00023600030632443393,0.0002188646758440882
True,hidden_16_8,16-8,826,14,20260816,2,30,0.0009173117573112787,0.000826700939796865
True,hidden_16_8,16-8,826,14,20260816,2,38,0.0003696075708044353,0.00028012157417833805
True,hidden_16_8,16-8,826,14,20260816,2,40,7.64248032374255e-05,5.442738620331511e-05
True,hidden_16_8,16-8,826,14,20260816,2,41,0.0002605200861164957,0.00019954443268943578
True,hidden_16_8,16-8,826,14,20260816,2,42,0.00030351016384798146,0.00025462149642407894
True,hidden_16_8,16-8,826,14,20260816,2,45,0.000131918935634006,0.00011503457790240645
True,hidden_16_8,16-8,826,14,20260816,3,7,0.0015031605257896199,0.0012650275602936745
True,hidden_16_8,16-8,826,14,20260816,3,8,0.0015930328046410824,0.001265255268663168
True,hidden_16_8,16-8,826,14,20260816,3,23,0.00012754442778887737,0.0001155519494204782
True,hidden_16_8,16-8,826,14,20260816,3,26,0.000789183504066278,0.0006513464613817632
True,hidden_16_8,16-8,826,14,20260816,3,33,0.00010821303694575013,9.219646744895726e-05
True,hidden_16_8,16-8,826,14,20260816,3,34,7.975979844914104e-05,6.823062722105533e-05
True,hidden_16_8,16-8,826,14,20260816,3,35,0.0013524754914823517,0.0011912143090739846
True,hidden_16_8,16-8,826,14,20260816,3,37,0.0003910072693002481,0.00034382104058749974
True,hidden_16_8,16-8,826,14,20260816,4,4,0.0008325588730457205,0.0006351101328618824
True,hidden_16_8,16-8,826,14,20260816,4,15,0.00026710501981866473,0.00019545316172298044
True,hidden_16_8,16-8,826,14,20260816,4,19,0.00015650473879040482,0.00013687134196516126
True,hidden_16_8,16-8,826,14,20260816,4,27,0.0001197048147791019,0.00011387943959562108
True,hidden_16_8,16-8,826,14,20260816,4,29,0.000239724286802297,0.00022184968111105263
True,hidden_16_8,16-8,826,14,20260816,4,43,0.0002582764516495962,0.00021638988982886076
True,hidden_16_8,16-8,826,14,20260816,4,44,0.0001144892666803158,9.465217590332031e-05
True,hidden_16_8,16-8,826,14,20260816,4,48,0.00013531980031622086,0.0001099503060686402
True,hidden_16_8,16-8,826,14,20260816,5,18,0.00041245180728969564,0.0003344547876622528
True,hidden_16_8,16-8,826,14,20260816,5,21,7.844737503832607e-05,6.613731238758191e-05
True,hidden_16_8,16-8,826,14,20260816,5,28,6.903976055288775e-05,5.461096588987857e-05
True,hidden_16_8,16-8,826,14,20260816,5,31,0.0004167466229485496,0.00036320448270998895
True,hidden_16_8,16-8,826,14,20260816,5,32,0.00012037352437954115,9.998679161071777e-05
True,hidden_16_8,16-8,826,14,20260816,5,36,0.00017382351627475527,0.00015911937225610018
True,hidden_16_8,16-8,826,14,20260816,5,39,0.00018014012719514135,0.00013751744700130075
True,hidden_16_8,16-8,826,14,20260816,5,46,0.0007515934983550835,0.0006992602138780057
True,hidden_16_8,16-8,826,14,20260817,1,1,0.0026961736607480982,0.00201360578648746
True,hidden_16_8,16-8,826,14,20260817,1,6,0.0005117522760469921,0.00045105337630957365
True,hidden_16_8,16-8,826,14,20260817,1,12,0.0003156433171906635,0.00029192568035796285
True,hidden_16_8,16-8,826,14,20260817,1,13,8.507953664149337e-05,7.101893424987793e-05
True,hidden_16_8,16-8,826,14,20260817,1,20,0.0003766871137281061,0.000337749719619751
True,hidden_16_8,16-8,826,14,20260817,1,22,0.0002855204835500663,0.00023878693173173815
True,hidden_16_8,16-8,826,14,20260817,1,47,7.030530820949109e-05,5.2613020670833066e-05
True,hidden_16_8,16-8,826,14,20260817,1,49,0.00033052445383257347,0.0002734029258135706
True,hidden_16_8,16-8,826,14,20260817,2,3,0.0020508917506639017,0.0017839884385466576
True,hidden_16_8,16-8,826,14,20260817,2,17,0.0003531013969298712,0.0003064322518184781
True,hidden_16_8,16-8,826,14,20260817,2,30,0.0011821737074778726,0.0010822451440617442
True,hidden_16_8,16-8,826,14,20260817,2,38,0.00021117780963790782,0.0001588559098308906
True,hidden_16_8,16-8,826,14,20260817,2,40,8.216328406378212e-05,6.58011413179338e-05
True,hidden_16_8,16-8,826,14,20260817,2,41,0.00017467033097971548,0.00013975858746562153
True,hidden_16_8,16-8,826,14,20260817,2,42,0.00036285020603280996,0.00030769823933951557
True,hidden_16_8,16-8,826,14,20260817,2,45,0.00014288280187712172,0.00012458920537028462
True,hidden_16_8,16-8,826,14,20260817,3,7,0.0010053727866550961,0.0007905233069323003
True,hidden_16_8,16-8,826,14,20260817,3,8,0.0009075242162874164,0.0007582235266454518
True,hidden_16_8,16-8,826,14,20260817,3,23,0.00010567271482110617,8.816242188913748e-05
True,hidden_16_8,16-8,826,14,20260817,3,26,0.001007289293531749,0.0008111500646919012
True,hidden_16_8,16-8,826,14,20260817,3,33,7.087663034954337e-05,5.9616566431941465e-05
True,hidden_16_8,16-8,826,14,20260817,3,34,0.00011485642218192668,7.135987107176334e-05
True,hidden_16_8,16-8,826,14,20260817,3,35,0.0014147821162039656,0.001289660925976932
True,hidden_16_8,16-8,826,14,20260817,3,37,0.0005332210600641573,0.0004802310431841761
True,hidden_16_8,16-8,826,14,20260817,4,4,0.0006580533754237522,0.0006287276628427207
True,hidden_16_8,16-8,826,14,20260817,4,15,0.00026366387979785536,0.0001932275336002931
True,hidden_16_8,16-8,826,14,20260817,4,19,3.8180015930873134e-05,3.183126318617724e-05
True,hidden_16_8,16-8,826,14,20260817,4,27,7.166560380954494e-05,6.322026456473395e-05
True,hidden_16_8,16-8,826,14,20260817,4,29,0.0003370738734302017,0.00030862807761877775
True,hidden_16_8,16-8,826,14,20260817,4,43,0.0003552498232867645,0.00031720875995233655
True,hidden_16_8,16-8,826,14,20260817,4,44,6.143247637190922e-05,4.803538467967883e-05
True,hidden_16_8,16-8,826,14,20260817,4,48,0.00011283219080875711,9.362816490465775e-05
True,hidden_16_8,16-8,826,14,20260817,5,18,9.742187281206596e-05,9.008765482576564e-05
True,hidden_16_8,16-8,826,14,20260817,5,21,0.00014121569372274064,0.00011452078615548089
True,hidden_16_8,16-8,826,14,20260817,5,28,6.8118868458345e-05,5.6871176639106125e-05
True,hidden_16_8,16-8,826,14,20260817,5,31,0.00020554506840356502,0.00015576957957819104
True,hidden_16_8,16-8,826,14,20260817,5,32,7.704519993083181e-05,5.752444121753797e-05
True,hidden_16_8,16-8,826,14,20260817,5,36,0.0002411554502097609,0.00021382689010351896
True,hidden_16_8,16-8,826,14,20260817,5,39,0.00018419522992057358,0.00014494538481812924
True,hidden_16_8,16-8,826,14,20260817,5,46,0.0018907519314231068,0.0016678250394761562
True,hidden_32_16,32-16,1858,14,20260815,1,1,0.0022678596817936178,0.001594825997017324
True,hidden_32_16,32-16,1858,14,20260815,1,6,0.0012470203844043915,0.001061637420207262
True,hidden_32_16,32-16,1858,14,20260815,1,12,0.00011297655158068688,9.692549792816862e-05
True,hidden_32_16,32-16,1858,14,20260815,1,13,7.2767022186982e-05,6.484866025857627e-05
True,hidden_32_16,32-16,1858,14,20260815,1,20,0.0003390850563936746,0.00030730487196706235
True,hidden_32_16,32-16,1858,14,20260815,1,22,0.00015918330724257865,0.00013225436850916594
True,hidden_32_16,32-16,1858,14,20260815,1,47,0.0001297621590876211,0.00010833620763150975
True,hidden_32_16,32-16,1858,14,20260815,1,49,0.000401817116769545,0.00033799291122704744
True,hidden_32_16,32-16,1858,14,20260815,2,3,0.002015471821555533,0.0017206668853759766
True,hidden_32_16,32-16,1858,14,20260815,2,17,0.00030845798153589194,0.0002706778177525848
