outer_target_battery,cutoff,ensemble,horizon_bin,expert,weight
20,100,horizon,1-10,linear50,0.16666666666666669
20,100,horizon,1-10,same_policy,0.16666666666666669
20,100,horizon,11-20,feature_ml,0.1660629364612605
20,100,horizon,11-20,gp,0.28492920226503005
20,100,horizon,11-20,linear20,1.0928757898653885e-16
20,100,horizon,11-20,linear30,0.3002526568666012
20,100,horizon,11-20,linear50,0.2487552044071082
20,100,horizon,11-20,same_policy,3.2113915772546784e-17
20,100,horizon,21-30,feature_ml,0.2000580803110028
20,100,horizon,21-30,gp,0.20698332361540434
20,100,horizon,21-30,linear20,0.14867682517817388
20,100,horizon,21-30,linear30,0.24794376208147306
20,100,horizon,21-30,linear50,0.19633800881394592
20,100,horizon,21-30,same_policy,0.0
20,100,horizon,31-40,feature_ml,0.2236138399995948
20,100,horizon,31-40,gp,0.2368053839777663
20,100,horizon,31-40,linear20,6.93889390390723e-17
20,100,horizon,31-40,linear30,0.3215315466788978
20,100,horizon,31-40,linear50,0.21804922934374116
20,100,horizon,31-40,same_policy,4.468173184111734e-18
20,100,horizon,41-50,feature_ml,0.018919250214561693
20,100,horizon,41-50,gp,0.1628757499394463
20,100,horizon,41-50,linear20,0.0
20,100,horizon,41-50,linear30,0.7360858180905757
20,100,horizon,41-50,linear50,0.06796619587691387
20,100,horizon,41-50,same_policy,0.014152985878502458
21,100,adaptive,1-10,feature_ml,0.20296054792954762
21,100,adaptive,1-10,gp,0.17633318961498617
21,100,adaptive,1-10,linear20,0.1600039685898633
21,100,adaptive,1-10,linear30,0.1605752503533667
21,100,adaptive,1-10,linear50,0.1471719170220642
21,100,adaptive,1-10,same_policy,0.15295512649017218
21,100,adaptive,11-20,feature_ml,0.18814829524211718
21,100,adaptive,11-20,gp,0.2303182240910246
21,100,adaptive,11-20,linear20,0.04258929467736201
21,100,adaptive,11-20,linear30,0.23959441150346228
21,100,adaptive,11-20,linear50,0.2054076406371596
21,100,adaptive,11-20,same_policy,0.09394213384887426
21,100,adaptive,21-30,feature_ml,0.2004444071393093
21,100,adaptive,21-30,gp,0.16609844731677692
21,100,adaptive,21-30,linear20,0.12071667184034095
21,100,adaptive,21-30,linear30,0.2408222444814436
21,100,adaptive,21-30,linear50,0.16708483101673718
21,100,adaptive,21-30,same_policy,0.1048333982053922
21,100,adaptive,31-40,feature_ml,0.19876289334294459
21,100,adaptive,31-40,gp,0.1750367626515578
21,100,adaptive,31-40,linear20,0.09001019067074657
21,100,adaptive,31-40,linear30,0.2564190654661536
21,100,adaptive,31-40,linear50,0.1727889504498976
21,100,adaptive,31-40,same_policy,0.10698213741870001
21,100,adaptive,41-50,feature_ml,0.15759441158845824
21,100,adaptive,41-50,gp,0.11569817088393697
21,100,adaptive,41-50,linear20,0.04644209340537695
21,100,adaptive,41-50,linear30,0.5007781936357577
21,100,adaptive,41-50,linear50,0.06315458117133398
21,100,adaptive,41-50,same_policy,0.11633254931513616
21,100,global,all,feature_ml,0.1836487509499726
21,100,global,all,gp,0.2579557941687652
21,100,global,all,linear20,4.163336342344337e-17
21,100,global,all,linear30,0.3216408230111203
21,100,global,all,linear50,0.23675463187014192
21,100,global,all,same_policy,4.68177357671548e-18
21,100,horizon,1-10,feature_ml,0.16666666666666669
21,100,horizon,1-10,gp,0.16666666666666669
21,100,horizon,1-10,linear20,0.16666666666666669
21,100,horizon,1-10,linear30,0.16666666666666669
21,100,horizon,1-10,linear50,0.16666666666666669
21,100,horizon,1-10,same_policy,0.16666666666666669
21,100,horizon,11-20,feature_ml,0.13892327549670572
21,100,horizon,11-20,gp,0.2936336512611326
21,100,horizon,11-20,linear20,0.0
21,100,horizon,11-20,linear30,0.30559831535583454
21,100,horizon,11-20,linear50,0.2618447578863272
21,100,horizon,11-20,same_policy,0.0
21,100,horizon,21-30,feature_ml,0.19030573234352732
21,100,horizon,21-30,gp,0.21277242358166318
21,100,horizon,21-30,linear20,0.14151518706687533
21,100,horizon,21-30,linear30,0.25287849591410755
21,100,horizon,21-30,linear50,0.20252816109382665
21,100,horizon,21-30,same_policy,0.0
21,100,horizon,31-40,feature_ml,0.18754358554849024
21,100,horizon,31-40,gp,0.24892289507642384
21,100,horizon,31-40,linear20,0.0
21,100,horizon,31-40,linear30,0.33233038945927373
21,100,horizon,31-40,linear50,0.2312031299158122
21,100,horizon,31-40,same_policy,0.0
21,100,horizon,41-50,feature_ml,0.07473404563052666
21,100,horizon,41-50,gp,0.12145237280494446
21,100,horizon,41-50,linear20,0.0
21,100,horizon,41-50,linear30,0.7885218324812874
21,100,horizon,41-50,linear50,0.0
21,100,horizon,41-50,same_policy,0.015291749083241464
22,100,adaptive,1-10,feature_ml,0.1750655009204419
22,100,adaptive,1-10,gp,0.16890989102146226
22,100,adaptive,1-10,linear20,0.17096560434213678
22,100,adaptive,1-10,linear30,0.1367054300564555
22,100,adaptive,1-10,linear50,0.1781294346464112
22,100,adaptive,1-10,same_policy,0.1702241390130923
22,100,adaptive,11-20,feature_ml,0.1601943431102011
22,100,adaptive,11-20,gp,0.2511695679236014
22,100,adaptive,11-20,linear20,0.04578539417131349
22,100,adaptive,11-20,linear30,0.25216361665177733
22,100,adaptive,11-20,linear50,0.22406010223997125
22,100,adaptive,11-20,same_policy,0.06662697590313534
22,100,adaptive,21-30,feature_ml,0.19350825817634523
22,100,adaptive,21-30,gp,0.20150214000753056
22,100,adaptive,21-30,linear20,0.12847983477203806
22,100,adaptive,21-30,linear30,0.2685151819962812
22,100,adaptive,21-30,linear50,0.1810480660476989
22,100,adaptive,21-30,same_policy,0.02694651900010613
22,100,adaptive,31-40,feature_ml,0.22515160089671107
22,100,adaptive,31-40,gp,0.220422280801604
22,100,adaptive,31-40,linear20,0.07976544772683171
22,100,adaptive,31-40,linear30,0.2288586486023452
22,100,adaptive,31-40,linear50,0.21759048221380625
22,100,adaptive,31-40,same_policy,0.028211539758701852
22,100,adaptive,41-50,feature_ml,0.1120485932005454
22,100,adaptive,41-50,gp,0.14828120429175518
22,100,adaptive,41-50,linear20,0.10093585377945714
22,100,adaptive,41-50,linear30,0.4863614875668842
22,100,adaptive,41-50,linear50,0.10164380498800028
22,100,adaptive,41-50,same_policy,0.05072905617335786
22,100,global,all,feature_ml,0.15931073692778638
22,100,global,all,gp,0.2643054772545208
22,100,global,all,linear20,1.3877787807814457e-17
22,100,global,all,linear30,0.3336178111724398
22,100,global,all,linear50,0.2427659746452531
22,100,global,all,same_policy,0.0
22,100,horizon,1-10,feature_ml,0.16666666666666669
22,100,horizon,1-10,gp,0.16666666666666669
22,100,horizon,1-10,linear20,0.16666666666666669
22,100,horizon,1-10,linear30,0.16666666666666669
22,100,horizon,1-10,linear50,0.16666666666666669
22,100,horizon,1-10,same_policy,0.16666666666666669
22,100,horizon,11-20,feature_ml,0.10964439557016757
22,100,horizon,11-20,gp,0.3025828398928286
22,100,horizon,11-20,linear20,0.0
22,100,horizon,11-20,linear30,0.3172976780818565
22,100,horizon,11-20,linear50,0.2704750864551473
22,100,horizon,11-20,same_policy,0.0
22,100,horizon,21-30,feature_ml,0.18516685609128739
22,100,horizon,21-30,gp,0.21308233921643377
22,100,horizon,21-30,linear20,0.14437001555570517
22,100,horizon,21-30,linear30,0.2540791342949219
22,100,horizon,21-30,linear50,0.20330165484165183
22,100,horizon,21-30,same_policy,1.3877787807814457e-17
22,100,horizon,31-40,feature_ml,0.1779485744832105
22,100,horizon,31-40,gp,0.25057725182058976
22,100,horizon,31-40,linear20,0.0
22,100,horizon,31-40,linear30,0.3382387482298522
22,100,horizon,31-40,linear50,0.23323542546634748
22,100,horizon,31-40,same_policy,0.0
22,100,horizon,41-50,feature_ml,0.004799923469105329
22,100,horizon,41-50,gp,0.11899053755751554
22,100,horizon,41-50,linear20,0.0
22,100,horizon,41-50,linear30,0.8510244600376984
22,100,horizon,41-50,linear50,9.836134429178564e-17
22,100,horizon,41-50,same_policy,0.02518507893568073
23,100,adaptive,1-10,feature_ml,0.19118472574625922
23,100,adaptive,1-10,gp,0.17644134751095397
23,100,adaptive,1-10,linear20,0.1587501495449272
23,100,adaptive,1-10,linear30,0.15678515096773252
23,100,adaptive,1-10,linear50,0.15231321641918466
23,100,adaptive,1-10,same_policy,0.1645254098109424
23,100,adaptive,11-20,feature_ml,0.18947617427504806
23,100,adaptive,11-20,gp,0.21995285033400122
23,100,adaptive,11-20,linear20,0.03828949136002695
23,100,adaptive,11-20,linear30,0.23305461627637675
23,100,adaptive,11-20,linear50,0.20349350393183852
23,100,adaptive,11-20,same_policy,0.11573336382270856
23,100,adaptive,21-30,feature_ml,0.197145840349303
23,100,adaptive,21-30,gp,0.19517706245362998
23,100,adaptive,21-30,linear20,0.04949520611177291
23,100,adaptive,21-30,linear30,0.2819085507553654
23,100,adaptive,21-30,linear50,0.18505986313398382
23,100,adaptive,21-30,same_policy,0.09121347719594498
23,100,adaptive,31-40,feature_ml,0.22835058423888902
23,100,adaptive,31-40,gp,0.1684795696152788
23,100,adaptive,31-40,linear20,0.09499344317559907
23,100,adaptive,31-40,linear30,0.25408354855340526
23,100,adaptive,31-40,linear50,0.16806736885967807
23,100,adaptive,31-40,same_policy,0.0860254855571498
23,100,adaptive,41-50,feature_ml,0.15201796129970743
23,100,adaptive,41-50,gp,0.11820224547635426
23,100,adaptive,41-50,linear20,0.04998242486662823
23,100,adaptive,41-50,linear30,0.5047339012362323
23,100,adaptive,41-50,linear50,0.06785462425300977
23,100,adaptive,41-50,same_policy,0.10720884286806805
23,100,global,all,feature_ml,0.1574575040267805
23,100,global,all,gp,0.2662577204199502
23,100,global,all,linear20,5.551115123125784e-17
23,100,global,all,linear30,0.33205220843275546
23,100,global,all,linear50,0.24423256712051383
23,100,global,all,same_policy,0.0
23,100,horizon,1-10,feature_ml,0.16666666666666669
23,100,horizon,1-10,gp,0.16666666666666669
23,100,horizon,1-10,linear20,0.16666666666666669
23,100,horizon,1-10,linear30,0.16666666666666669
23,100,horizon,1-10,linear50,0.16666666666666669
23,100,horizon,1-10,same_policy,0.16666666666666669
23,100,horizon,11-20,feature_ml,0.10454983439814924
23,100,horizon,11-20,gp,0.30578316792771704
23,100,horizon,11-20,linear20,0.0
23,100,horizon,11-20,linear30,0.3173405432568166
23,100,horizon,11-20,linear50,0.27232645441731723
23,100,horizon,11-20,same_policy,0.0
23,100,horizon,21-30,feature_ml,0.14006920767691325
23,100,horizon,21-30,gp,0.2628740557003375
23,100,horizon,21-30,linear20,0.0
23,100,horizon,21-30,linear30,0.37786117211035036
23,100,horizon,21-30,linear50,0.219195564512399
23,100,horizon,21-30,same_policy,7.315737524018101e-18
23,100,horizon,31-40,feature_ml,0.17560232816440619
23,100,horizon,31-40,gp,0.2529422779149076
23,100,horizon,31-40,linear20,5.551115123125783e-17
23,100,horizon,31-40,linear30,0.3361560993017908
23,100,horizon,31-40,linear50,0.23529929461889548
23,100,horizon,31-40,same_policy,0.0
23,100,horizon,41-50,feature_ml,0.013881344361602608
23,100,horizon,41-50,gp,0.1241376642060352
23,100,horizon,41-50,linear20,5.4261764483831475e-17
23,100,horizon,41-50,linear30,0.8409196190895084
23,100,horizon,41-50,linear50,0.0
23,100,horizon,41-50,same_policy,0.02106137234285393
26,100,adaptive,1-10,feature_ml,0.17732379402538267
26,100,adaptive,1-10,gp,0.21006253112978174
26,100,adaptive,1-10,linear20,0.15400102345024247
26,100,adaptive,1-10,linear30,0.14352353239632737
26,100,adaptive,1-10,linear50,0.16168573249639653
26,100,adaptive,1-10,same_policy,0.1534033865018693
26,100,adaptive,11-20,feature_ml,0.20355757337382596
26,100,adaptive,11-20,gp,0.23947740230540446
26,100,adaptive,11-20,linear20,0.04839656499529826
26,100,adaptive,11-20,linear30,0.2574752294051127
26,100,adaptive,11-20,linear50,0.202764458660874
26,100,adaptive,11-20,same_policy,0.04832877125948466
26,100,adaptive,21-30,feature_ml,0.24395533235299494
26,100,adaptive,21-30,gp,0.19451915389428404
26,100,adaptive,21-30,linear20,0.11203889839483099
26,100,adaptive,21-30,linear30,0.2056522492665763
26,100,adaptive,21-30,linear50,0.1756997002304645
26,100,adaptive,21-30,same_policy,0.06813466586084925
26,100,adaptive,31-40,feature_ml,0.2859683130505689
26,100,adaptive,31-40,gp,0.18195509500742724
26,100,adaptive,31-40,linear20,0.06743069700282639
26,100,adaptive,31-40,linear30,0.22477734161974297
26,100,adaptive,31-40,linear50,0.182230094827233
26,100,adaptive,31-40,same_policy,0.05763845849220156
26,100,adaptive,41-50,feature_ml,0.163552797166623
26,100,adaptive,41-50,gp,0.1309524447606768
26,100,adaptive,41-50,linear20,0.0674916626556379
26,100,adaptive,41-50,linear30,0.507015795006545
26,100,adaptive,41-50,linear50,0.08436840529852788
26,100,adaptive,41-50,same_policy,0.04661889511198956
26,100,global,all,feature_ml,0.1784550012543978
26,100,global,all,gp,0.254264027728228
26,100,global,all,linear20,0.0
26,100,global,all,linear30,0.33403100068095476
26,100,global,all,linear50,0.2332499703364194
26,100,global,all,same_policy,1.119526916811513e-17
26,100,horizon,1-10,feature_ml,0.16666666666666669
26,100,horizon,1-10,gp,0.16666666666666669
26,100,horizon,1-10,linear20,0.16666666666666669
26,100,horizon,1-10,linear30,0.16666666666666669
26,100,horizon,1-10,linear50,0.16666666666666669
26,100,horizon,1-10,same_policy,0.16666666666666669
26,100,horizon,11-20,feature_ml,0.11528714882906127
26,100,horizon,11-20,gp,0.29864450246264784
26,100,horizon,11-20,linear20,0.0
26,100,horizon,11-20,linear30,0.31974805386695565
26,100,horizon,11-20,linear50,0.26632029484133524
26,100,horizon,11-20,same_policy,2.6617586364699444e-17
26,100,horizon,21-30,feature_ml,0.18989303024675797
26,100,horizon,21-30,gp,0.20963675842195897
26,100,horizon,21-30,linear20,0.14819346458861685
26,100,horizon,21-30,linear30,0.25197888676899816
26,100,horizon,21-30,linear50,0.20029785997366814
26,100,horizon,21-30,same_policy,1.387778780781446e-17
26,100,horizon,31-40,feature_ml,0.20473792868064725
26,100,horizon,31-40,gp,0.2370662444574132
26,100,horizon,31-40,linear20,0.0
26,100,horizon,31-40,linear30,0.33729631162305657
26,100,horizon,31-40,linear50,0.22089951523888307
26,100,horizon,31-40,same_policy,2.468914424013291e-17
26,100,horizon,41-50,feature_ml,0.03951655641827515
26,100,horizon,41-50,gp,0.0935614457619604
26,100,horizon,41-50,linear20,1.0302664708067103e-16
26,100,horizon,41-50,linear30,0.8530327610154624
26,100,horizon,41-50,linear50,0.0
26,100,horizon,41-50,same_policy,0.013889236804302029
27,100,adaptive,1-10,feature_ml,0.13181612161352754
27,100,adaptive,1-10,gp,0.2220849624876043
27,100,adaptive,1-10,linear20,0.17424946435510344
27,100,adaptive,1-10,linear30,0.15817528135549275
27,100,adaptive,1-10,linear50,0.16761702816979704
27,100,adaptive,1-10,same_policy,0.14605714201847497
27,100,adaptive,11-20,feature_ml,0.1233944748249641
27,100,adaptive,11-20,gp,0.25635253203999575
27,100,adaptive,11-20,linear20,0.0579827932802399
27,100,adaptive,11-20,linear30,0.26255671362761224
27,100,adaptive,11-20,linear50,0.21898984515724476
27,100,adaptive,11-20,same_policy,0.08072364106994323
27,100,adaptive,21-30,feature_ml,0.18100990607254322
27,100,adaptive,21-30,gp,0.1736598714956739
27,100,adaptive,21-30,linear20,0.14856753593380193
27,100,adaptive,21-30,linear30,0.28636591583004317
27,100,adaptive,21-30,linear50,0.16472946629485094
27,100,adaptive,21-30,same_policy,0.04566730437308702
27,100,adaptive,31-40,feature_ml,0.19363407484344738
27,100,adaptive,31-40,gp,0.20320117088495304
27,100,adaptive,31-40,linear20,0.11822676567163466
27,100,adaptive,31-40,linear30,0.24467315134291012
27,100,adaptive,31-40,linear50,0.18758502291016604
27,100,adaptive,31-40,same_policy,0.05267981434688877
27,100,adaptive,41-50,feature_ml,0.0935425631183999
27,100,adaptive,41-50,gp,0.19164704596106558
27,100,adaptive,41-50,linear20,0.07390136840659985
27,100,adaptive,41-50,linear30,0.44004003882875553
27,100,adaptive,41-50,linear50,0.13565831372128637
27,100,adaptive,41-50,same_policy,0.06521066996389266
27,100,global,all,feature_ml,0.1783604666507197
27,100,global,all,gp,0.2606027147700758
27,100,global,all,linear20,0.0
27,100,global,all,linear30,0.3225075584541183
27,100,global,all,linear50,0.23852926012508632
27,100,global,all,same_policy,7.71554282621061e-18
27,100,horizon,1-10,feature_ml,0.16666666666666669
27,100,horizon,1-10,gp,0.16666666666666669
27,100,horizon,1-10,linear20,0.16666666666666669
27,100,horizon,1-10,linear30,0.16666666666666669
27,100,horizon,1-10,linear50,0.16666666666666669
27,100,horizon,1-10,same_policy,0.16666666666666669
27,100,horizon,11-20,feature_ml,0.12479198236148667
27,100,horizon,11-20,gp,0.29962741907134727
27,100,horizon,11-20,linear20,2.883977778811442e-17
27,100,horizon,11-20,linear30,0.30812476921228077
27,100,horizon,11-20,linear50,0.2674558293548852
27,100,horizon,11-20,same_policy,0.0
27,100,horizon,21-30,feature_ml,0.1805216143263176
27,100,horizon,21-30,gp,0.2154009335284784
27,100,horizon,21-30,linear20,0.14662875150538426
27,100,horizon,21-30,linear30,0.25181957242266384
27,100,horizon,21-30,linear50,0.20562912821715584
27,100,horizon,21-30,same_policy,1.3877787807814454e-17
27,100,horizon,31-40,feature_ml,0.19770684641822805
27,100,horizon,31-40,gp,0.24656247970385792
27,100,horizon,31-40,linear20,0.0
27,100,horizon,31-40,linear30,0.3274997033382146
27,100,horizon,31-40,linear50,0.22823097053969948
27,100,horizon,31-40,same_policy,1.8050446893529715e-17
27,100,horizon,41-50,feature_ml,0.004841419792029391
27,100,horizon,41-50,gp,0.18301432695700626
27,100,horizon,41-50,linear20,0.0
27,100,horizon,41-50,linear30,0.704629448617193
27,100,horizon,41-50,linear50,0.09260336124217682
27,100,horizon,41-50,same_policy,0.014911443391594706
28,100,adaptive,1-10,feature_ml,0.14668347014921587
28,100,adaptive,1-10,gp,0.19950839278039456
28,100,adaptive,1-10,linear20,0.16806175086936984
28,100,adaptive,1-10,linear30,0.14244175993442476
28,100,adaptive,1-10,linear50,0.18837773721922094
28,100,adaptive,1-10,same_policy,0.15492688904737387
28,100,adaptive,11-20,feature_ml,0.16814855500159104
28,100,adaptive,11-20,gp,0.2474566776167305
28,100,adaptive,11-20,linear20,0.06677548198923165
28,100,adaptive,11-20,linear30,0.25913615291576464
28,100,adaptive,11-20,linear50,0.21329660998432326
28,100,adaptive,11-20,same_policy,0.045186522492359035
28,100,adaptive,21-30,feature_ml,0.181993942529214
28,100,adaptive,21-30,gp,0.20361833114154385
28,100,adaptive,21-30,linear20,0.1516738405362406
28,100,adaptive,21-30,linear30,0.2620672745945534
28,100,adaptive,21-30,linear50,0.17437402283502657
28,100,adaptive,21-30,same_policy,0.02627258836342167
28,100,adaptive,31-40,feature_ml,0.2058463666306784
28,100,adaptive,31-40,gp,0.23865909835315624
